conversation_id,tweet_id,anomaly_type,details
conv_AppleSupport_208231,208231,missing_child_tweet,Tweet 208231 lists response 208283 not present in dataset.
conv_AppleSupport_208231,2322563,missing_child_tweet,Tweet 2322563 lists response 2322567 not present in dataset.
conv_AppleSupport_208926,208926,missing_child_tweet,Tweet 208926 lists response 208927 not present in dataset.
conv_AppleSupport_208938,208938,missing_child_tweet,Tweet 208938 lists response 208940 not present in dataset.
conv_AppleSupport_208938,208938,missing_child_tweet,Tweet 208938 lists response 208941 not present in dataset.
conv_AppleSupport_208938,208938,missing_child_tweet,Tweet 208938 lists response 208942 not present in dataset.
conv_AppleSupport_208938,208938,missing_child_tweet,Tweet 208938 lists response 208943 not present in dataset.
conv_AppleSupport_208938,208938,missing_child_tweet,Tweet 208938 lists response 208944 not present in dataset.
conv_AppleSupport_208938,208938,missing_child_tweet,Tweet 208938 lists response 208945 not present in dataset.
conv_AppleSupport_209100,209097,missing_child_tweet,Tweet 209097 lists response 209098 not present in dataset.
conv_AppleSupport_209100,209097,missing_child_tweet,Tweet 209097 lists response 209099 not present in dataset.
conv_AppleSupport_210555,210555,missing_child_tweet,Tweet 210555 lists response 210556 not present in dataset.
conv_AppleSupport_210568,210568,missing_child_tweet,Tweet 210568 lists response 210570 not present in dataset.
conv_AppleSupport_211205,211205,missing_child_tweet,Tweet 211205 lists response 211206 not present in dataset.
conv_AppleSupport_211231,211231,missing_child_tweet,Tweet 211231 lists response 211232 not present in dataset.
conv_AppleSupport_211269,211269,missing_parent_tweet,Tweet 211269 references parent 211271 which is not present in the dataset.
conv_AppleSupport_215380,215380,missing_child_tweet,Tweet 215380 lists response 215381 not present in dataset.
conv_AppleSupport_216146,216146,missing_child_tweet,Tweet 216146 lists response 216150 not present in dataset.
conv_AppleSupport_218914,218914,missing_child_tweet,Tweet 218914 lists response 218915 not present in dataset.
conv_AppleSupport_218918,218918,missing_child_tweet,Tweet 218918 lists response 218919 not present in dataset.
conv_AppleSupport_219051,219051,missing_child_tweet,Tweet 219051 lists response 219052 not present in dataset.
conv_AppleSupport_222961,222961,missing_parent_tweet,Tweet 222961 references parent 222962 which is not present in the dataset.
conv_AppleSupport_222989,222989,missing_child_tweet,Tweet 222989 lists response 222990 not present in dataset.
conv_AppleSupport_225109,225109,missing_child_tweet,Tweet 225109 lists response 225117 not present in dataset.
conv_AppleSupport_225119,225119,missing_child_tweet,Tweet 225119 lists response 225120 not present in dataset.
conv_AppleSupport_225119,225119,missing_child_tweet,Tweet 225119 lists response 225121 not present in dataset.
conv_AppleSupport_228264,228264,missing_child_tweet,Tweet 228264 lists response 228265 not present in dataset.
conv_AppleSupport_228285,228285,missing_child_tweet,Tweet 228285 lists response 228286 not present in dataset.
conv_AppleSupport_228441,228441,missing_child_tweet,Tweet 228441 lists response 228443 not present in dataset.
conv_AppleSupport_228441,228441,missing_child_tweet,Tweet 228441 lists response 228444 not present in dataset.
conv_AppleSupport_228484,228484,missing_child_tweet,Tweet 228484 lists response 228487 not present in dataset.
conv_AppleSupport_228484,228484,missing_child_tweet,Tweet 228484 lists response 228488 not present in dataset.
conv_AppleSupport_228574,228572,missing_child_tweet,Tweet 228572 lists response 228573 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228575 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228576 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228577 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228578 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228579 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228580 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228581 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228582 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228583 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228585 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228586 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228587 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228588 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228589 not present in dataset.
conv_AppleSupport_228574,228574,missing_child_tweet,Tweet 228574 lists response 228590 not present in dataset.
conv_AppleSupport_229182,229182,missing_parent_tweet,Tweet 229182 references parent 229183 which is not present in the dataset.
conv_AppleSupport_229225,229225,missing_child_tweet,Tweet 229225 lists response 229227 not present in dataset.
conv_AppleSupport_229225,229225,missing_child_tweet,Tweet 229225 lists response 229228 not present in dataset.
conv_AppleSupport_229225,229225,missing_child_tweet,Tweet 229225 lists response 229229 not present in dataset.
conv_AppleSupport_233947,233947,missing_child_tweet,Tweet 233947 lists response 233948 not present in dataset.
conv_AppleSupport_233964,233964,missing_child_tweet,Tweet 233964 lists response 233968 not present in dataset.
conv_AppleSupport_234958,234958,missing_child_tweet,Tweet 234958 lists response 234960 not present in dataset.
conv_AppleSupport_234963,234963,missing_child_tweet,Tweet 234963 lists response 234964 not present in dataset.
conv_AppleSupport_235016,235016,missing_child_tweet,Tweet 235016 lists response 235017 not present in dataset.
conv_AppleSupport_235016,235016,missing_child_tweet,Tweet 235016 lists response 235018 not present in dataset.
conv_AppleSupport_235033,235033,missing_child_tweet,Tweet 235033 lists response 235035 not present in dataset.
conv_AppleSupport_235033,235033,missing_child_tweet,Tweet 235033 lists response 235036 not present in dataset.
conv_AppleSupport_235033,235033,missing_child_tweet,Tweet 235033 lists response 235037 not present in dataset.
conv_AppleSupport_235261,235261,missing_child_tweet,Tweet 235261 lists response 235262 not present in dataset.
conv_AppleSupport_235261,235261,missing_child_tweet,Tweet 235261 lists response 235264 not present in dataset.
conv_AppleSupport_235261,235261,missing_child_tweet,Tweet 235261 lists response 235265 not present in dataset.
conv_AppleSupport_235261,235261,missing_child_tweet,Tweet 235261 lists response 235267 not present in dataset.
conv_AppleSupport_235261,235261,missing_child_tweet,Tweet 235261 lists response 235268 not present in dataset.
conv_AppleSupport_235261,235261,missing_child_tweet,Tweet 235261 lists response 235270 not present in dataset.
conv_AppleSupport_235298,235298,missing_child_tweet,Tweet 235298 lists response 235299 not present in dataset.
conv_AppleSupport_235818,235818,missing_child_tweet,Tweet 235818 lists response 235819 not present in dataset.
conv_AppleSupport_235858,235858,missing_child_tweet,Tweet 235858 lists response 235859 not present in dataset.
conv_AppleSupport_236397,236397,missing_child_tweet,Tweet 236397 lists response 236398 not present in dataset.
conv_AppleSupport_236832,236832,missing_child_tweet,Tweet 236832 lists response 236834 not present in dataset.
conv_AppleSupport_238219,238219,missing_child_tweet,Tweet 238219 lists response 238221 not present in dataset.
conv_AppleSupport_238762,238762,missing_child_tweet,Tweet 238762 lists response 238772 not present in dataset.
conv_AppleSupport_238852,238850,missing_child_tweet,Tweet 238850 lists response 238851 not present in dataset.
conv_AppleSupport_239550,239550,missing_child_tweet,Tweet 239550 lists response 239552 not present in dataset.
conv_AppleSupport_240551,240551,missing_child_tweet,Tweet 240551 lists response 240552 not present in dataset.
conv_AppleSupport_240752,240752,missing_child_tweet,Tweet 240752 lists response 240753 not present in dataset.
conv_AppleSupport_241374,241374,missing_child_tweet,Tweet 241374 lists response 241375 not present in dataset.
conv_AppleSupport_241374,241374,missing_child_tweet,Tweet 241374 lists response 241376 not present in dataset.
conv_AppleSupport_241403,241403,missing_child_tweet,Tweet 241403 lists response 241404 not present in dataset.
conv_AppleSupport_241578,241578,missing_child_tweet,Tweet 241578 lists response 241580 not present in dataset.
conv_AppleSupport_242649,242653,missing_child_tweet,Tweet 242653 lists response 761293 not present in dataset.
conv_AppleSupport_242688,242688,missing_child_tweet,Tweet 242688 lists response 242691 not present in dataset.
conv_AppleSupport_242733,242733,missing_child_tweet,Tweet 242733 lists response 242736 not present in dataset.
conv_AppleSupport_242972,242972,missing_child_tweet,Tweet 242972 lists response 242974 not present in dataset.
conv_AppleSupport_243105,243105,missing_child_tweet,Tweet 243105 lists response 243106 not present in dataset.
conv_AppleSupport_243258,243258,missing_child_tweet,Tweet 243258 lists response 243260 not present in dataset.
conv_AppleSupport_243280,243280,missing_child_tweet,Tweet 243280 lists response 243281 not present in dataset.
conv_AppleSupport_244175,244175,missing_child_tweet,Tweet 244175 lists response 244176 not present in dataset.
conv_AppleSupport_244200,244200,missing_child_tweet,Tweet 244200 lists response 244201 not present in dataset.
conv_AppleSupport_244707,244707,missing_child_tweet,Tweet 244707 lists response 244711 not present in dataset.
conv_AppleSupport_244969,244969,missing_child_tweet,Tweet 244969 lists response 244971 not present in dataset.
conv_AppleSupport_244973,244973,missing_child_tweet,Tweet 244973 lists response 244974 not present in dataset.
conv_AppleSupport_244973,244973,missing_child_tweet,Tweet 244973 lists response 244976 not present in dataset.
conv_AppleSupport_244986,244986,missing_child_tweet,Tweet 244986 lists response 244988 not present in dataset.
conv_AppleSupport_245236,245236,missing_child_tweet,Tweet 245236 lists response 245237 not present in dataset.
conv_AppleSupport_245236,245236,missing_child_tweet,Tweet 245236 lists response 245238 not present in dataset.
conv_AppleSupport_245236,245236,missing_child_tweet,Tweet 245236 lists response 245239 not present in dataset.
conv_AppleSupport_245236,245236,missing_child_tweet,Tweet 245236 lists response 245240 not present in dataset.
conv_AppleSupport_245245,245245,missing_child_tweet,Tweet 245245 lists response 245246 not present in dataset.
conv_AppleSupport_245315,245315,missing_child_tweet,Tweet 245315 lists response 245318 not present in dataset.
conv_AppleSupport_245324,245324,missing_child_tweet,Tweet 245324 lists response 245325 not present in dataset.
conv_AppleSupport_245324,245324,missing_child_tweet,Tweet 245324 lists response 245328 not present in dataset.
conv_AppleSupport_245324,245324,missing_child_tweet,Tweet 245324 lists response 245329 not present in dataset.
conv_AppleSupport_245324,245324,missing_child_tweet,Tweet 245324 lists response 245331 not present in dataset.
conv_AppleSupport_245993,245993,missing_child_tweet,Tweet 245993 lists response 245995 not present in dataset.
conv_AppleSupport_246537,246537,missing_child_tweet,Tweet 246537 lists response 246538 not present in dataset.
conv_AppleSupport_247118,247118,missing_child_tweet,Tweet 247118 lists response 247119 not present in dataset.
conv_AppleSupport_247603,247603,missing_child_tweet,Tweet 247603 lists response 247604 not present in dataset.
conv_AppleSupport_247603,247603,missing_child_tweet,Tweet 247603 lists response 247605 not present in dataset.
conv_AppleSupport_248198,248198,missing_child_tweet,Tweet 248198 lists response 248200 not present in dataset.
conv_AppleSupport_249190,249190,missing_child_tweet,Tweet 249190 lists response 249191 not present in dataset.
conv_AppleSupport_249299,249299,missing_child_tweet,Tweet 249299 lists response 249300 not present in dataset.
conv_AppleSupport_250061,250061,missing_child_tweet,Tweet 250061 lists response 250062 not present in dataset.
conv_AppleSupport_250729,250729,missing_child_tweet,Tweet 250729 lists response 250730 not present in dataset.
conv_AppleSupport_250729,250729,missing_child_tweet,Tweet 250729 lists response 250731 not present in dataset.
conv_AppleSupport_250729,250729,missing_child_tweet,Tweet 250729 lists response 250732 not present in dataset.
conv_AppleSupport_250745,250742,missing_child_tweet,Tweet 250742 lists response 250743 not present in dataset.
conv_AppleSupport_252773,252773,missing_child_tweet,Tweet 252773 lists response 252774 not present in dataset.
conv_AppleSupport_252777,252777,missing_child_tweet,Tweet 252777 lists response 252779 not present in dataset.
conv_AppleSupport_252777,252777,missing_child_tweet,Tweet 252777 lists response 252780 not present in dataset.
conv_AppleSupport_252777,252777,missing_child_tweet,Tweet 252777 lists response 252781 not present in dataset.
conv_AppleSupport_252879,252879,missing_child_tweet,Tweet 252879 lists response 252880 not present in dataset.
conv_AppleSupport_252879,252879,missing_child_tweet,Tweet 252879 lists response 252881 not present in dataset.
conv_AppleSupport_252879,252879,missing_child_tweet,Tweet 252879 lists response 252882 not present in dataset.
conv_AppleSupport_252879,252879,missing_child_tweet,Tweet 252879 lists response 252883 not present in dataset.
conv_AppleSupport_252879,252879,missing_child_tweet,Tweet 252879 lists response 252884 not present in dataset.
conv_AppleSupport_253444,253444,missing_child_tweet,Tweet 253444 lists response 253447 not present in dataset.
conv_AppleSupport_253452,253449,missing_child_tweet,Tweet 253449 lists response 253450 not present in dataset.
conv_AppleSupport_253452,253452,missing_child_tweet,Tweet 253452 lists response 253454 not present in dataset.
conv_AppleSupport_253463,253463,missing_child_tweet,Tweet 253463 lists response 253465 not present in dataset.
conv_AppleSupport_254094,254094,missing_child_tweet,Tweet 254094 lists response 254095 not present in dataset.
conv_AppleSupport_254097,254097,missing_child_tweet,Tweet 254097 lists response 254098 not present in dataset.
conv_AppleSupport_254115,254115,missing_child_tweet,Tweet 254115 lists response 254116 not present in dataset.
conv_AppleSupport_254700,254700,missing_child_tweet,Tweet 254700 lists response 254701 not present in dataset.
conv_AppleSupport_255126,255126,missing_child_tweet,Tweet 255126 lists response 255127 not present in dataset.
conv_AppleSupport_255571,255571,missing_child_tweet,Tweet 255571 lists response 255572 not present in dataset.
conv_AppleSupport_255829,255829,missing_child_tweet,Tweet 255829 lists response 255830 not present in dataset.
conv_AppleSupport_256745,256745,missing_child_tweet,Tweet 256745 lists response 256746 not present in dataset.
conv_AppleSupport_256745,256745,missing_child_tweet,Tweet 256745 lists response 256747 not present in dataset.
conv_AppleSupport_256754,256754,missing_child_tweet,Tweet 256754 lists response 256756 not present in dataset.
conv_AppleSupport_256760,256760,missing_child_tweet,Tweet 256760 lists response 256761 not present in dataset.
conv_AppleSupport_256760,256760,missing_child_tweet,Tweet 256760 lists response 256762 not present in dataset.
conv_AppleSupport_257761,257761,missing_child_tweet,Tweet 257761 lists response 257763 not present in dataset.
conv_AppleSupport_257786,257786,missing_child_tweet,Tweet 257786 lists response 257791 not present in dataset.
conv_AppleSupport_258937,258937,missing_child_tweet,Tweet 258937 lists response 258938 not present in dataset.
conv_AppleSupport_259420,259420,missing_child_tweet,Tweet 259420 lists response 259421 not present in dataset.
conv_AppleSupport_260021,260021,missing_child_tweet,Tweet 260021 lists response 260022 not present in dataset.
conv_AppleSupport_260021,260021,missing_child_tweet,Tweet 260021 lists response 260023 not present in dataset.
conv_AppleSupport_260021,260021,missing_child_tweet,Tweet 260021 lists response 260024 not present in dataset.
conv_AppleSupport_260021,260021,missing_child_tweet,Tweet 260021 lists response 260025 not present in dataset.
conv_AppleSupport_260460,260460,missing_child_tweet,Tweet 260460 lists response 260461 not present in dataset.
conv_AppleSupport_260460,260460,missing_child_tweet,Tweet 260460 lists response 260462 not present in dataset.
conv_AppleSupport_260460,260460,missing_child_tweet,Tweet 260460 lists response 260463 not present in dataset.
conv_AppleSupport_260852,260852,missing_child_tweet,Tweet 260852 lists response 260854 not present in dataset.
conv_AppleSupport_260856,260856,missing_child_tweet,Tweet 260856 lists response 260857 not present in dataset.
conv_AppleSupport_260859,260859,missing_child_tweet,Tweet 260859 lists response 260860 not present in dataset.
conv_AppleSupport_260870,260870,missing_child_tweet,Tweet 260870 lists response 260871 not present in dataset.
conv_AppleSupport_261297,261297,missing_child_tweet,Tweet 261297 lists response 261298 not present in dataset.
conv_AppleSupport_261763,261763,missing_child_tweet,Tweet 261763 lists response 261765 not present in dataset.
conv_AppleSupport_262201,262197,missing_child_tweet,Tweet 262197 lists response 262199 not present in dataset.
conv_AppleSupport_262201,262197,missing_child_tweet,Tweet 262197 lists response 262200 not present in dataset.
conv_AppleSupport_265021,265021,missing_child_tweet,Tweet 265021 lists response 265022 not present in dataset.
conv_AppleSupport_265031,265031,missing_child_tweet,Tweet 265031 lists response 265032 not present in dataset.
conv_AppleSupport_265031,265031,missing_child_tweet,Tweet 265031 lists response 265033 not present in dataset.
conv_AppleSupport_265037,265037,missing_child_tweet,Tweet 265037 lists response 265038 not present in dataset.
conv_AppleSupport_265653,265653,missing_child_tweet,Tweet 265653 lists response 265654 not present in dataset.
conv_AppleSupport_265653,265653,missing_child_tweet,Tweet 265653 lists response 265655 not present in dataset.
conv_AppleSupport_265653,265653,missing_child_tweet,Tweet 265653 lists response 265656 not present in dataset.
conv_AppleSupport_265703,265703,missing_child_tweet,Tweet 265703 lists response 265704 not present in dataset.
conv_AppleSupport_266503,266503,missing_child_tweet,Tweet 266503 lists response 266504 not present in dataset.
conv_AppleSupport_266912,266912,missing_child_tweet,Tweet 266912 lists response 266913 not present in dataset.
conv_AppleSupport_266927,1936427,missing_child_tweet,Tweet 1936427 lists response 1936429 not present in dataset.
conv_AppleSupport_267751,267751,missing_child_tweet,Tweet 267751 lists response 267753 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267793 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267794 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267795 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267796 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267797 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267798 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267799 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267800 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267801 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267802 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267804 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267807 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267808 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267809 not present in dataset.
conv_AppleSupport_267792,267792,missing_child_tweet,Tweet 267792 lists response 267810 not present in dataset.
conv_AppleSupport_268226,268226,missing_child_tweet,Tweet 268226 lists response 268228 not present in dataset.
conv_AppleSupport_268730,268730,missing_child_tweet,Tweet 268730 lists response 268731 not present in dataset.
conv_AppleSupport_270342,270342,missing_child_tweet,Tweet 270342 lists response 270343 not present in dataset.
conv_AppleSupport_272486,272486,missing_child_tweet,Tweet 272486 lists response 272487 not present in dataset.
conv_AppleSupport_274940,274940,missing_child_tweet,Tweet 274940 lists response 274941 not present in dataset.
conv_AppleSupport_277440,277439,missing_child_tweet,Tweet 277439 lists response 2606714 not present in dataset.
conv_AppleSupport_279865,279865,missing_child_tweet,Tweet 279865 lists response 279867 not present in dataset.
conv_AppleSupport_283206,283206,missing_child_tweet,Tweet 283206 lists response 283208 not present in dataset.
conv_AppleSupport_283221,283221,missing_child_tweet,Tweet 283221 lists response 283222 not present in dataset.
conv_AppleSupport_284080,284080,missing_child_tweet,Tweet 284080 lists response 284081 not present in dataset.
conv_AppleSupport_284453,284453,missing_child_tweet,Tweet 284453 lists response 284456 not present in dataset.
conv_AppleSupport_285217,285217,missing_child_tweet,Tweet 285217 lists response 285218 not present in dataset.
conv_AppleSupport_285690,285690,missing_child_tweet,Tweet 285690 lists response 285691 not present in dataset.
conv_AppleSupport_285702,285702,missing_child_tweet,Tweet 285702 lists response 285703 not present in dataset.
conv_AppleSupport_285702,285702,missing_child_tweet,Tweet 285702 lists response 285704 not present in dataset.
conv_AppleSupport_285702,285702,missing_child_tweet,Tweet 285702 lists response 285705 not present in dataset.
conv_AppleSupport_285720,285720,missing_child_tweet,Tweet 285720 lists response 285721 not present in dataset.
conv_AppleSupport_285724,285724,missing_child_tweet,Tweet 285724 lists response 285725 not present in dataset.
conv_AppleSupport_285748,285748,missing_child_tweet,Tweet 285748 lists response 285749 not present in dataset.
conv_AppleSupport_286377,286377,missing_child_tweet,Tweet 286377 lists response 286378 not present in dataset.
conv_AppleSupport_286391,286391,missing_child_tweet,Tweet 286391 lists response 286392 not present in dataset.
conv_AppleSupport_286895,286895,missing_child_tweet,Tweet 286895 lists response 286896 not present in dataset.
conv_AppleSupport_287440,287440,missing_child_tweet,Tweet 287440 lists response 287441 not present in dataset.
conv_AppleSupport_287484,287484,missing_child_tweet,Tweet 287484 lists response 287485 not present in dataset.
conv_AppleSupport_287484,287484,missing_child_tweet,Tweet 287484 lists response 287486 not present in dataset.
conv_AppleSupport_288360,288358,missing_child_tweet,Tweet 288358 lists response 288359 not present in dataset.
conv_AppleSupport_289112,289112,missing_child_tweet,Tweet 289112 lists response 289114 not present in dataset.
conv_AppleSupport_290204,290204,missing_child_tweet,Tweet 290204 lists response 290205 not present in dataset.
conv_AppleSupport_290521,290521,missing_child_tweet,Tweet 290521 lists response 290522 not present in dataset.
conv_AppleSupport_290521,290521,missing_child_tweet,Tweet 290521 lists response 290523 not present in dataset.
conv_AppleSupport_291404,291404,missing_child_tweet,Tweet 291404 lists response 291405 not present in dataset.
conv_AppleSupport_291404,291404,missing_child_tweet,Tweet 291404 lists response 291410 not present in dataset.
conv_AppleSupport_291404,291404,missing_child_tweet,Tweet 291404 lists response 291411 not present in dataset.
conv_AppleSupport_291404,291413,missing_child_tweet,Tweet 291413 lists response 2056706 not present in dataset.
conv_AppleSupport_291404,291406,missing_child_tweet,Tweet 291406 lists response 2063410 not present in dataset.
conv_AppleSupport_291421,291421,missing_child_tweet,Tweet 291421 lists response 291423 not present in dataset.
conv_AppleSupport_291421,291421,missing_child_tweet,Tweet 291421 lists response 291424 not present in dataset.
conv_AppleSupport_291421,291421,missing_child_tweet,Tweet 291421 lists response 291425 not present in dataset.
conv_AppleSupport_291421,291421,missing_child_tweet,Tweet 291421 lists response 291427 not present in dataset.
conv_AppleSupport_291421,291421,missing_child_tweet,Tweet 291421 lists response 291428 not present in dataset.
conv_AppleSupport_291699,291699,missing_child_tweet,Tweet 291699 lists response 291700 not present in dataset.
conv_AppleSupport_293400,293398,missing_child_tweet,Tweet 293398 lists response 293399 not present in dataset.
conv_AppleSupport_293400,293400,missing_child_tweet,Tweet 293400 lists response 293401 not present in dataset.
conv_AppleSupport_293409,293409,missing_child_tweet,Tweet 293409 lists response 293410 not present in dataset.
conv_AppleSupport_293843,293843,missing_child_tweet,Tweet 293843 lists response 293845 not present in dataset.
conv_AppleSupport_295938,295936,missing_child_tweet,Tweet 295936 lists response 295937 not present in dataset.
conv_AppleSupport_295938,295938,missing_child_tweet,Tweet 295938 lists response 295939 not present in dataset.
conv_AppleSupport_295945,295945,missing_child_tweet,Tweet 295945 lists response 295946 not present in dataset.
conv_AppleSupport_296453,296453,missing_child_tweet,Tweet 296453 lists response 296454 not present in dataset.
conv_AppleSupport_296453,296453,missing_child_tweet,Tweet 296453 lists response 296455 not present in dataset.
conv_AppleSupport_296787,296787,missing_child_tweet,Tweet 296787 lists response 296788 not present in dataset.
conv_AppleSupport_296787,296787,missing_child_tweet,Tweet 296787 lists response 296789 not present in dataset.
conv_AppleSupport_297998,297998,missing_child_tweet,Tweet 297998 lists response 297999 not present in dataset.
conv_AppleSupport_299039,299039,missing_child_tweet,Tweet 299039 lists response 299040 not present in dataset.
conv_AppleSupport_300598,300598,missing_child_tweet,Tweet 300598 lists response 300600 not present in dataset.
conv_AppleSupport_300603,300603,missing_child_tweet,Tweet 300603 lists response 300604 not present in dataset.
conv_AppleSupport_300631,300631,missing_child_tweet,Tweet 300631 lists response 300633 not present in dataset.
conv_AppleSupport_300648,300648,missing_child_tweet,Tweet 300648 lists response 300649 not present in dataset.
conv_AppleSupport_300653,300653,missing_parent_tweet,Tweet 300653 references parent 300654 which is not present in the dataset.
conv_AppleSupport_301100,301100,missing_child_tweet,Tweet 301100 lists response 301101 not present in dataset.
conv_AppleSupport_301113,301113,missing_child_tweet,Tweet 301113 lists response 301114 not present in dataset.
conv_AppleSupport_301134,301132,missing_child_tweet,Tweet 301132 lists response 301133 not present in dataset.
conv_AppleSupport_301134,301134,missing_child_tweet,Tweet 301134 lists response 301135 not present in dataset.
conv_AppleSupport_301549,301549,missing_child_tweet,Tweet 301549 lists response 301550 not present in dataset.
conv_AppleSupport_301571,301571,missing_child_tweet,Tweet 301571 lists response 301572 not present in dataset.
conv_AppleSupport_301854,301854,missing_child_tweet,Tweet 301854 lists response 301855 not present in dataset.
conv_AppleSupport_301861,301861,missing_child_tweet,Tweet 301861 lists response 301862 not present in dataset.
conv_AppleSupport_301861,301861,missing_child_tweet,Tweet 301861 lists response 301863 not present in dataset.
conv_AppleSupport_301867,301867,missing_child_tweet,Tweet 301867 lists response 301868 not present in dataset.
conv_AppleSupport_302269,302269,missing_child_tweet,Tweet 302269 lists response 302273 not present in dataset.
conv_AppleSupport_302284,302284,missing_child_tweet,Tweet 302284 lists response 302286 not present in dataset.
conv_AppleSupport_302640,302640,missing_child_tweet,Tweet 302640 lists response 302641 not present in dataset.
conv_AppleSupport_302950,302950,missing_child_tweet,Tweet 302950 lists response 302952 not present in dataset.
conv_AppleSupport_303167,303167,missing_child_tweet,Tweet 303167 lists response 303168 not present in dataset.
conv_AppleSupport_303539,303539,missing_child_tweet,Tweet 303539 lists response 303540 not present in dataset.
conv_AppleSupport_304448,304448,missing_child_tweet,Tweet 304448 lists response 304449 not present in dataset.
conv_AppleSupport_305287,305287,missing_child_tweet,Tweet 305287 lists response 305290 not present in dataset.
conv_AppleSupport_305287,305287,missing_child_tweet,Tweet 305287 lists response 305291 not present in dataset.
conv_AppleSupport_305287,305287,missing_child_tweet,Tweet 305287 lists response 305292 not present in dataset.
conv_AppleSupport_305287,305287,missing_child_tweet,Tweet 305287 lists response 305293 not present in dataset.
conv_AppleSupport_305287,305287,missing_child_tweet,Tweet 305287 lists response 305294 not present in dataset.
conv_AppleSupport_306079,306079,missing_child_tweet,Tweet 306079 lists response 306080 not present in dataset.
conv_AppleSupport_306079,306079,missing_child_tweet,Tweet 306079 lists response 306081 not present in dataset.
conv_AppleSupport_306112,306106,missing_child_tweet,Tweet 306106 lists response 306107 not present in dataset.
conv_AppleSupport_306112,306108,missing_child_tweet,Tweet 306108 lists response 306109 not present in dataset.
conv_AppleSupport_306112,306108,missing_child_tweet,Tweet 306108 lists response 306110 not present in dataset.
conv_AppleSupport_306112,306108,missing_child_tweet,Tweet 306108 lists response 306111 not present in dataset.
conv_AppleSupport_306112,306112,missing_child_tweet,Tweet 306112 lists response 306113 not present in dataset.
conv_AppleSupport_306112,306112,missing_child_tweet,Tweet 306112 lists response 306114 not present in dataset.
conv_AppleSupport_307222,307222,missing_child_tweet,Tweet 307222 lists response 307223 not present in dataset.
conv_AppleSupport_307332,307330,missing_child_tweet,Tweet 307330 lists response 307331 not present in dataset.
conv_AppleSupport_307332,307332,missing_child_tweet,Tweet 307332 lists response 307334 not present in dataset.
conv_AppleSupport_307332,307332,missing_child_tweet,Tweet 307332 lists response 307335 not present in dataset.
conv_AppleSupport_307332,307332,missing_child_tweet,Tweet 307332 lists response 307336 not present in dataset.
conv_AppleSupport_307332,307332,missing_child_tweet,Tweet 307332 lists response 307337 not present in dataset.
conv_AppleSupport_307332,307332,missing_child_tweet,Tweet 307332 lists response 307340 not present in dataset.
conv_AppleSupport_307332,307332,missing_child_tweet,Tweet 307332 lists response 307341 not present in dataset.
conv_AppleSupport_307332,307332,missing_child_tweet,Tweet 307332 lists response 307342 not present in dataset.
conv_AppleSupport_307332,307332,missing_child_tweet,Tweet 307332 lists response 307344 not present in dataset.
conv_AppleSupport_307332,307332,missing_child_tweet,Tweet 307332 lists response 307345 not present in dataset.
